id,opened,closed,updated,status,resp_agcy,category,req_type,req_details,address,district,neighborhood,point,source,media_url
4643456,4/7/15 9:09,,4/7/15 9:11,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Emergency,Plumbers,"1613 SUNNYDALE AVE, SAN FRANCISCO, CA, 94134",10,Visitacion Valley,"(37.711989346751, -122.416482403404)",Voice In,
4643443,4/7/15 9:05,,4/9/15 7:05,Open,DPW Ops Queue,Graffiti Public Property,Offensive Graffiti on Public Property,Other_enter_additional_details_below - Offensive,"2694 21ST AVE, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.737520782216, -122.477295819169)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5524003fdf863ce6b4d2259d/report.jpg
4643432,4/7/15 9:02,,4/7/15 9:07,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Routine,Laborers,"85 NORTHRIDGE RD, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.730914039203, -122.376568969626)",Voice In,
4643381,4/7/15 8:52,,4/7/15 8:54,Open,DPW BSM Queue,Sidewalk or Curb,Sidewalk_Defect,Lifted_sidewalk_other,"1615 JONES ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,"(37.79612096908, -122.41518227656)",Voice In,
4643334,4/7/15 8:43,,4/9/15 12:00,Open,DPW BSM Queue,Street Defects,Manhole_Cover_Off,Manhole_Cover_Off,"30 GROVE ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.77916161386, -122.41580940728)",Voice In,
4643324,4/7/15 8:41,,4/7/15 8:47,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"2222 GREAT HWY, Apt 6, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.744703000783, -122.50716490029)",Voice In,
4643312,4/7/15 8:38,,4/7/15 12:00,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of OFARRELL ST and POWELL ST,3,Downtown/Civic Center,"(37.7864097313275, -122.408036330214)",Voice In,
4643310,4/7/15 8:37,,4/7/15 9:06,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Needles,"472 TURK ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.782638997389, -122.416891374748)",Web Self Service,
4643289,4/7/15 8:31,,4/7/15 8:31,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643280,4/7/15 8:29,,4/14/15 11:33,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Other_Event_Type,60 ft zone requested from 04/22/2015 to 04/23/2015,"469 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.782136036324, -122.409073770218)",Voice In,
4643272,4/7/15 8:27,,4/7/15 8:27,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643271,4/7/15 8:27,,4/14/15 11:31,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Other_Event_Type,60 ft zone requested from 04/22/2015 to 04/23/2015,"969 MARKET ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.782665280159, -122.409406091067)",Voice In,
4643265,4/7/15 8:25,,4/7/15 8:25,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643263,4/7/15 8:24,,4/14/15 11:34,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Other_Event_Type,60 ft zone requested from 04/20/2015 to 04/20/2015,"53 BLUXOME ST, SAN FRANCISCO, CA, 94107",6,South of Market,"(37.776589208218, -122.396927708597)",Voice In,
4643254,4/7/15 8:22,,4/7/15 8:22,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643250,4/7/15 8:21,,4/7/15 8:23,Open,DPW - Bureau of Street Use and Mapping - G,General Requests,dpw - bsm - customer_callback,dpw - bsm - customer_callback,"190 DE LONG ST, SAN FRANCISCO, CA, 94112",11,Ocean View,"(37.709761181695, -122.462414349433)",Voice In,
4643245,4/7/15 8:20,,4/7/15 8:20,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643238,4/7/15 8:19,,4/7/15 8:19,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643227,4/7/15 8:17,,4/7/15 8:17,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643221,4/7/15 8:16,,5/6/15 16:17,Open,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643217,4/7/15 8:15,,4/7/15 8:17,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"2215 48TH AVE, Apt 3, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.745101398047, -122.507060362165)",Voice In,
4643216,4/7/15 8:15,,4/7/15 8:15,Open,RPD Structural Maintenance Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643210,4/7/15 8:14,,5/6/15 13:08,Open,RPD Capital Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643204,4/7/15 8:13,,5/6/15 13:07,Open,RPD Capital Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Mission Dolores Park, , SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.759755182, -122.4270932)",Open311,
4643193,4/7/15 8:11,,4/8/15 6:33,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Sidewalk_structure - Not_Offensive,"3683 18TH ST, SAN FRANCISCO, CA, 94110",8,Mission,"(37.761397202877, -122.425663073375)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5523f392df863ce6b4d22492/photo_20150407_081034.jpg
4643191,4/7/15 8:11,,4/20/15 12:44,Open,DPT SignShop Survey Tech - Antonio Padilla Queue,Sign Repair,Sign - Defaced,Other - Defaced; support - OK,Intersection of ANDREW ST and HWY 101 S OFF RAMP,10,Mission,"(37.7497963443689, -122.403896382974)",Open311,
4643158,4/7/15 7:59,,4/7/15 12:00,Open,DPW BSM Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,News_rack - Not_Offensive,Intersection of 18TH ST and MISSION ST,9,Mission,"(37.7618358043403, -122.419359315196)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5523f0b4df863ce6b4d22453/photo_20150407_075828.jpg
4643157,4/7/15 7:58,,4/7/15 8:01,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"2228 GREAT HWY, Apt 9, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.744703000783, -122.50716490029)",Voice In,
4643155,4/7/15 7:58,,4/7/15 12:00,Open,DPW BSM Queue,Damaged Property,Damaged News_Rack,News_Rack,Intersection of 18TH ST and MISSION ST,9,Mission,"(37.7618358043403, -122.419359315196)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5523f083df863ce6b4d22449/photo_20150407_075722.jpg
4643141,4/7/15 7:54,,4/8/15 6:46,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Pole - Not_Offensive,"1642 WALLER ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,"(37.76862820012, -122.45134223985)",Open311,
4643129,4/7/15 7:50,,4/7/15 8:29,Open,DPW Ops Queue,Litter Receptacles,Other_garbage_can_repair,N/A,"1001 IRVING ST, SAN FRANCISCO, CA, 94122",5,Inner Sunset,"(37.763798205016, -122.46861404146)",Web Self Service,
4643114,4/7/15 7:46,,4/7/15 7:49,Open,DPT SignShop 03 Queue,Sign Repair,Sign - Missing,Other_Parking_Type - Missing; support - Missing,"225 POWELL ST, SAN FRANCISCO, CA, 94108",3,Downtown/Civic Center,"(37.786750930083, -122.40846710712)",Voice In,
4643103,4/7/15 7:42,,4/7/15 7:47,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"2225 48TH AVE, Apt 7, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.744922083995, -122.507064795653)",Voice In,
4643096,4/7/15 7:40,,4/7/15 12:00,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"818 JACKSON ST, SAN FRANCISCO, CA, 94133",3,Chinatown,"(37.795862185359, -122.408613238944)",Voice In,
4643085,4/7/15 7:37,,4/8/15 6:24,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Signal_box - Not_Offensive,Intersection of 19TH ST and VALENCIA ST,8,Mission,"(37.7601012510183, -122.421425091251)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5523ebaadf863ce6b4d2237f/photo_20150407_073705.jpg
4643047,4/7/15 7:20,,4/8/15 12:00,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Construction_materials blocking parking space,Intersection of 17TH ST and SANCHEZ ST,8,Castro/Upper Market,"(37.7627527625884, -122.4307266412)",Voice In,
4643013,4/7/15 6:54,,4/7/15 8:30,Open,DPW Ops Queue,Catch Basin Maintenance,Maintenance,Maintenance,Intersection of 4TH ST and HARRISON ST,6,South of Market,"(37.7807914872314, -122.399616196066)",Voice In,
4642949,4/7/15 4:59,,4/7/15 5:03,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Emergency,Plumbers,"2210 GREAT HWY, Apt 2, SAN FRANCISCO, CA, 94116",4,Parkside,"(37.745162139633, -122.507359254007)",Voice In,
4642941,4/7/15 4:32,,4/7/15 12:00,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of BUSH ST and DIVISADERO ST,2,Western Addition,"(37.786179672459, -122.440061088339)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5523c058df863ce6b4d222fb/report.jpg
4642922,4/7/15 2:06,,4/8/15 12:00,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Construction_equipment blocking parking space,Intersection of HOOKER ALY and MASON ST,3,Nob Hill,"(37.790390109829, -122.410522810134)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55239e1bdf863ce6b4d222c6/report.jpg
4642915,4/7/15 0:44,,4/7/15 1:50,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Needles,"102 OCTAVIA ST, SAN FRANCISCO, CA, 94102",5,Western Addition,"(37.772964109981, -122.423654666754)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55238af1df863ce6b4d222b9/report.jpg
4642885,4/6/15 23:17,,4/7/15 10:19,Open,RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Structural_Maintenance,Electrical,"Father Alfred E. Boeddeker Park, 246 EDDY ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.784395372, -122.4120589)",Web Self Service,
4642882,4/6/15 23:13,,4/7/15 10:18,Open,RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Structural_Maintenance,Building,"Father Alfred E. Boeddeker Park, 246 EDDY ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.784395372, -122.4120589)",Web Self Service,https://311crm-prod.ad.sfgov.org/attachments/viewCaseNoteAttachments.jsp?caseid=4642882
4642867,4/6/15 22:53,,4/7/15 1:49,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"4333 CABRILLO ST, SAN FRANCISCO, CA, 94121",1,Outer Richmond,"(37.773336587444, -122.505297397985)",Voice In,
4642840,4/6/15 22:24,,4/8/15 6:48,Open,DPW Ops Queue,Graffiti Public Property,Offensive Graffiti on Public Property,Other_enter_additional_details_below - Offensive,"1397 PAGE ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,"(37.771314357949, -122.443743965508)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55236a1adf863ce6b4d2229b/report.jpg
4642836,4/6/15 22:21,,4/8/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,"1369 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,"(37.770224627933, -122.444795136434)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55236946df863ce6b4d22287/report.jpg
4642833,4/6/15 22:19,,4/8/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,Intersection of CENTRAL AVE and HAIGHT ST,5,Haight Ashbury,"(37.7704262722957, -122.443649247679)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/552368e6df863ce6b4d2227d/report.jpg
4642832,4/6/15 22:18,,4/8/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,"1240 PAGE ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,"(37.771747257478, -122.441236234696)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/552368a6df863ce6b4d22273/report.jpg
4642830,4/6/15 22:17,,4/23/15 14:46,Open,DPT SignShop Surveyed - Area 1 Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Pole - Not_Offensive,Intersection of BRODERICK ST and GROVE ST,5,Haight Ashbury,"(37.7757136762381, -122.439656543316)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55236857df863ce6b4d2225f/report.jpg
4642823,4/6/15 22:14,,4/6/15 22:14,Open,DPW Ops Queue,Graffiti Public Property,Offensive Graffiti on Public Property,Fire_Police_Callbox - Offensive,Intersection of BUSH ST and VAN NESS AVE,3,Nob Hill,"(37.7884895281133, -122.421948485141)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/552367b5df863ce6b4d22237/report.jpg
4642821,4/6/15 22:14,,4/7/15 5:19,Open,DPW - Bureau of Street Environmental Services - G,Graffiti Public Property,Offensive Graffiti on Public Property,Other_enter_additional_details_below - Offensive,Intersection of BUSH ST and POLK ST,3,Nob Hill,"(37.7886989430043, -122.420307009752)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55236795df863ce6b4d2222d/report.jpg
4642814,4/6/15 22:11,,4/6/15 22:11,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"155 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",3,Chinatown,"(37.796786840297, -122.405579657156)",Integrated Agency,
4642811,4/6/15 22:10,,4/8/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Posted_on_Traffic_Light,,"901 BUSH ST, SAN FRANCISCO, CA, 94102",3,Downtown/Civic Center,"(37.789585849121, -122.412288910131)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/552366cfdf863ce6b4d22205/report.jpg
4642808,4/6/15 22:09,,4/7/15 5:17,Open,DPW - Bureau of Street Environmental Services - G,Graffiti Public Property,Offensive Graffiti on Public Property,Other_enter_additional_details_below - Offensive,"301 SUTTER ST, SAN FRANCISCO, CA, 94108",3,Financial District,"(37.789571408601, -122.405434486141)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55236670df863ce6b4d221f1/report.jpg
4642765,4/6/15 21:21,,4/7/15 9:24,Open,RPD Public Affairs Queue,General Requests,rpd - rpd_other - other,rpd - rpd_other - other,"West Portal Playground, , SAN FRANCISCO, CA, 94127",7,West of Twin Peaks,"(37.741603764, -122.4652438)",Web Self Service,
4642745,4/6/15 21:10,,4/6/15 21:38,Open,311 Supervisor Queue,Street Defects,Pavement_Defect,Pavement_Defect,"466 GAVEN ST, SAN FRANCISCO, CA, 94134",9,Excelsior,"(37.731824372461, -122.414300593061)",Open311,
4642610,4/6/15 19:56,,4/6/15 19:57,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Routine,Glaziers,"1758 TURK ST, Apt 354, SAN FRANCISCO, CA, 94115",5,Western Addition,"(37.779785972386, -122.438060429212)",Voice In,
4642608,4/6/15 19:55,,4/9/15 7:04,Open,DPW Ops Queue,Graffiti Public Property,Offensive Graffiti on Public Property,Other_enter_additional_details_below - Offensive,Intersection of 23RD AVE and GEARY BLVD,1,Outer Richmond,"(37.7801895091954, -122.482591656282)",Web Self Service,
4642596,4/6/15 19:46,,4/6/15 19:47,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Emergency,Plumbers,"12 CAMERON WAY, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.719589023671, -122.387287012701)",Voice In,
4642593,4/6/15 19:44,,4/6/15 19:51,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Emergency,Carpenters,"1758 TURK ST, Apt 354, SAN FRANCISCO, CA, 94115",5,Western Addition,"(37.779785972386, -122.438060429212)",Voice In,
4642529,4/6/15 19:20,,4/8/15 12:00,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,"1380 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.774329089331, -122.414232687093)",Open311,
4642494,4/6/15 18:59,,4/8/15 15:27,Open,DPW Ops Queue,General Requests,dpw - bses - request_for_service,dpw - bses - request_for_service,"1215 FAIRFAX AVE, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.73824915441, -122.382083475491)",Voice In,
4642473,4/6/15 18:52,,4/9/15 7:06,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Pole - Not_Offensive,"4050 OCEAN AVE, SAN FRANCISCO, CA, 94132",7,Lakeshore,"(37.73232945, -122.487776112)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55233863df863ce6b4d2215b/report.jpg
4642470,4/6/15 18:51,,4/6/15 18:51,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Sidewalk_in_front_of_property - Not_Offensive,Intersection of 5TH ST and CYRIL MAGNIN ST,6,Downtown/Civic Center,"(37.783991416435, -122.408066608285)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55233825df863ce6b4d22150/photo_20150406_185056.jpg
4642464,4/6/15 18:50,,4/8/15 12:00,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Construction_equipment blocking parking space,"45 FREMONT ST, SAN FRANCISCO, CA, 94105",6,Financial District,"(37.791097263083, -122.397262364391)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/552337d2df863ce6b4d22143/150593.jpg
4642456,4/6/15 18:47,,4/15/15 11:49,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Sidewalk_in_front_of_property - Not_Offensive,"376 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.760747792471, -122.418320537972)",Voice In,http://mobile311.sfgov.org/media/san_francisco/report/photos/552336cbdf863ce6b4d22125/photo_20150406_184447.jpg
4642453,4/6/15 18:47,,4/6/15 18:47,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Sidewalk,Tree_shrub_bush_privately_maintained blocking sidewalk,"1151 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Downtown/Civic Center,"(37.787714302571, -122.419455635081)",Open311,
4642446,4/6/15 18:44,,4/9/15 12:00,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Construction_equipment blocking parking space,"45 FREMONT ST, SAN FRANCISCO, CA, 94105",6,Financial District,"(37.791097263083, -122.397262364391)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55233691df863ce6b4d22117/report.jpg
4642433,4/6/15 18:40,,4/8/15 6:23,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Pole - Not_Offensive,"310 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.761710864506, -122.41839183805)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5523359fdf863ce6b4d28/photo_20150406_183958.jpg
4642410,4/6/15 18:32,,4/9/15 11:54,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Sidewalk,News_rack blocking sidewalk,Intersection of DIVISADERO ST and GARDEN ST,5,Western Addition,"(37.7838465165269, -122.43963879745)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/552333a7df863ce6b4d220c6/report.jpg
